ticket_id,sla_limit_hours,resolution_hours,sla_breached,first_response_minutes,uptime_impact_minutes
TKT-18128,8,1.55,0.0,48.0,152.0
TKT-18129,72,100.36,1.0,55.0,0.0
TKT-18130,8,51.75,1.0,118.0,66.0
TKT-18131,4,1.03,0.0,81.0,282.0
TKT-18132,8,1.28,0.0,95.0,32.0
TKT-18133,8,0.96,0.0,41.0,279.0
TKT-18134,24,1.46,0.0,40.0,0.0
TKT-18135,72,7.31,0.0,83.0,0.0
TKT-18136,8,4.3,0.0,34.0,254.0
TKT-18137,8,2.28,0.0,83.0,263.0
TKT-18138,8,3.17,0.0,107.0,264.0
TKT-18139,8,19.23,1.0,119.0,157.0
TKT-18140,24,1.98,0.0,59.0,0.0
TKT-18141,24,20.36,0.0,86.0,0.0
TKT-18142,72,16.96,0.0,37.0,0.0
TKT-18143,8,5.32,0.0,65.0,64.0
TKT-18144,8,6.58,0.0,10.0,49.0
TKT-18145,24,14.67,0.0,65.0,0.0
TKT-18146,72,11.97,0.0,17.0,0.0
TKT-18147,72,27.07,0.0,86.0,0.0
TKT-18148,24,45.63,1.0,24.0,0.0
TKT-18149,72,118.02,1.0,92.0,0.0
TKT-18150,72,,,,0.0
TKT-18151,4,3.81,0.0,112.0,111.0
TKT-18152,24,8.19,0.0,99.0,0.0
TKT-18153,72,52.24,0.0,113.0,0.0
TKT-18154,24,22.64,0.0,96.0,0.0
TKT-18155,8,,,,56.0
TKT-18156,72,17.78,0.0,45.0,0.0
TKT-18157,24,5.22,0.0,26.0,0.0
TKT-18158,24,5.42,0.0,100.0,0.0
TKT-18159,24,10.91,0.0,38.0,0.0
TKT-18160,24,7.3,0.0,89.0,0.0
TKT-18161,24,13.4,0.0,93.0,0.0
TKT-18162,72,48.6,0.0,22.0,0.0
TKT-18163,72,,,,0.0
TKT-18164,8,,,,105.0
TKT-18165,8,1.93,0.0,114.0,160.0
TKT-18166,24,8.93,0.0,118.0,0.0
TKT-18167,24,0.72,0.0,92.0,0.0
TKT-18168,24,0.43,0.0,97.0,0.0
TKT-18169,72,87.62,1.0,44.0,0.0
TKT-18170,72,30.27,0.0,8.0,0.0
TKT-18171,24,6.76,0.0,90.0,0.0
TKT-18172,72,17.55,0.0,38.0,0.0
TKT-18173,72,38.73,0.0,16.0,0.0
TKT-18174,24,17.76,0.0,60.0,0.0
TKT-18175,72,54.14,0.0,90.0,0.0
TKT-18176,24,3.02,0.0,32.0,0.0
TKT-18177,24,12.98,0.0,13.0,0.0
TKT-18178,72,14.67,0.0,45.0,0.0
TKT-18179,72,12.56,0.0,25.0,0.0
TKT-18180,24,26.59,1.0,37.0,0.0
TKT-18181,4,0.61,0.0,118.0,225.0
TKT-18182,72,63.13,0.0,80.0,0.0
TKT-18183,72,47.86,0.0,98.0,0.0
TKT-18184,8,0.37,0.0,72.0,52.0
TKT-18185,72,43.39,0.0,84.0,0.0
TKT-18186,8,4.82,0.0,29.0,237.0
TKT-18187,72,11.33,0.0,53.0,0.0
TKT-18188,8,1.54,0.0,83.0,107.0
TKT-18189,72,33.44,0.0,23.0,0.0
TKT-18190,24,9.89,0.0,40.0,0.0
TKT-18191,24,,,,0.0
TKT-18192,72,38.93,0.0,27.0,0.0
TKT-18193,8,2.94,0.0,13.0,113.0
TKT-18194,24,9.62,0.0,89.0,0.0
TKT-18195,8,1.34,0.0,7.0,61.0
TKT-18196,24,18.97,0.0,78.0,0.0
TKT-18197,72,20.88,0.0,68.0,0.0
TKT-18198,8,3.83,0.0,85.0,55.0
TKT-18199,8,5.11,0.0,51.0,222.0
TKT-18200,72,1.21,0.0,12.0,0.0
TKT-18201,72,66.29,0.0,21.0,0.0
TKT-18202,24,16.66,0.0,115.0,0.0
TKT-18203,72,3.83,0.0,7.0,0.0
TKT-18204,8,2.38,0.0,109.0,170.0
TKT-18205,8,5.87,0.0,100.0,109.0
TKT-18206,24,12.4,0.0,57.0,0.0
TKT-18207,24,22.08,0.0,5.0,0.0
TKT-18208,8,2.73,0.0,103.0,253.0
TKT-18209,8,5.69,0.0,58.0,51.0
TKT-18210,8,3.45,0.0,44.0,118.0
TKT-18211,24,21.73,0.0,39.0,0.0
TKT-18212,4,1.24,0.0,36.0,188.0
TKT-18213,8,,,,27.0
TKT-18214,72,44.32,0.0,50.0,0.0
TKT-18215,72,98.78,1.0,102.0,0.0
TKT-18216,72,62.66,0.0,49.0,0.0
TKT-18217,24,23.25,0.0,20.0,0.0
TKT-18218,24,16.2,0.0,36.0,0.0
TKT-18219,24,9.94,0.0,75.0,0.0
TKT-18220,72,16.87,0.0,45.0,0.0
TKT-18221,24,17.17,0.0,13.0,0.0
TKT-18222,72,3.89,0.0,97.0,0.0
TKT-18223,8,6.49,0.0,54.0,42.0
TKT-18224,24,13.53,0.0,102.0,0.0
TKT-18225,8,0.97,0.0,46.0,285.0
TKT-18226,72,38.39,0.0,68.0,0.0
TKT-18227,8,7.34,0.0,49.0,199.0
TKT-18228,8,2.77,0.0,31.0,176.0
TKT-18229,8,17.85,1.0,103.0,270.0
TKT-18230,24,6.1,0.0,38.0,0.0
TKT-18231,4,1.25,0.0,75.0,44.0
TKT-18232,8,7.14,0.0,16.0,76.0
TKT-18233,72,36.42,0.0,39.0,0.0
TKT-18234,8,2.87,0.0,91.0,122.0
TKT-18235,8,,,,235.0
TKT-18236,24,18.34,0.0,47.0,0.0
TKT-18237,24,0.72,0.0,113.0,0.0
TKT-18238,8,34.43,1.0,29.0,51.0
TKT-18239,72,47.26,0.0,16.0,0.0
TKT-18240,72,24.38,0.0,66.0,0.0
TKT-18241,24,,,,0.0
TKT-18242,72,18.88,0.0,74.0,0.0
TKT-18243,24,8.16,0.0,6.0,0.0
TKT-18244,72,19.21,0.0,109.0,0.0
TKT-18245,72,69.42,0.0,103.0,0.0
TKT-18246,8,17.16,1.0,114.0,130.0
TKT-18247,72,94.27,1.0,67.0,0.0
TKT-18248,72,0.76,0.0,9.0,0.0
TKT-18249,8,3.61,0.0,109.0,154.0
TKT-18250,72,31.82,0.0,86.0,0.0
TKT-18251,4,0.91,0.0,104.0,217.0
TKT-18252,72,106.81,1.0,109.0,0.0
TKT-18253,8,4.96,0.0,17.0,284.0
TKT-18254,24,31.99,1.0,104.0,0.0
TKT-18255,24,40.79,1.0,78.0,0.0
TKT-18256,72,19.47,0.0,117.0,0.0
TKT-18257,24,23.23,0.0,81.0,0.0
TKT-18258,24,17.56,0.0,39.0,0.0
TKT-18259,8,,,,125.0
TKT-18260,72,39.3,0.0,39.0,0.0
TKT-18261,4,2.69,0.0,29.0,272.0
TKT-18262,72,,,,0.0
TKT-18263,8,3.03,0.0,59.0,279.0
TKT-18264,72,33.01,0.0,119.0,0.0
TKT-18265,24,11.41,0.0,62.0,0.0
TKT-18266,72,60.76,0.0,88.0,0.0
TKT-18267,4,3.59,0.0,72.0,41.0
TKT-18268,24,18.05,0.0,73.0,0.0
TKT-18269,24,5.11,0.0,55.0,0.0
TKT-18270,72,,,,0.0
TKT-18271,8,2.28,0.0,57.0,203.0
TKT-18272,72,27.32,0.0,113.0,0.0
TKT-18273,8,2.54,0.0,35.0,20.0
TKT-18274,24,23.84,0.0,46.0,0.0
TKT-18275,24,40.63,1.0,36.0,0.0
TKT-18276,24,4.35,0.0,16.0,0.0
TKT-18277,72,20.74,0.0,9.0,0.0
TKT-18278,8,0.56,0.0,48.0,190.0
TKT-18279,72,,,,0.0
TKT-18280,72,102.21,1.0,90.0,0.0
TKT-18281,72,69.02,0.0,89.0,0.0
TKT-18282,24,48.87,1.0,13.0,0.0
TKT-18283,4,0.71,0.0,45.0,123.0
TKT-18284,72,26.19,0.0,48.0,0.0
TKT-18285,8,,,,285.0
TKT-18286,24,4.64,0.0,53.0,0.0
TKT-18287,24,3.31,0.0,111.0,0.0
TKT-18288,8,4.82,0.0,25.0,182.0
TKT-18289,24,3.3,0.0,8.0,0.0
TKT-18290,24,2.15,0.0,54.0,0.0
TKT-18291,72,67.58,0.0,23.0,0.0
TKT-18292,72,39.54,0.0,42.0,0.0
TKT-18293,72,15.41,0.0,118.0,0.0
TKT-18294,8,,,,66.0
TKT-18295,72,28.45,0.0,35.0,0.0
TKT-18296,24,21.79,0.0,119.0,0.0
TKT-18297,72,45.79,0.0,81.0,0.0
TKT-18298,8,2.2,0.0,41.0,208.0
TKT-18299,8,1.73,0.0,96.0,204.0
TKT-18300,72,45.38,0.0,115.0,0.0
TKT-18301,8,26.35,1.0,117.0,98.0
TKT-18302,24,70.95,1.0,19.0,0.0
TKT-18303,8,4.47,0.0,50.0,166.0
TKT-18304,72,24.92,0.0,99.0,0.0
TKT-18305,8,2.5,0.0,41.0,166.0
TKT-18306,24,15.49,0.0,42.0,0.0
TKT-18307,24,,,,0.0
TKT-18308,72,10.18,0.0,100.0,0.0
TKT-18309,72,,,,0.0
TKT-18310,24,23.26,0.0,10.0,0.0
TKT-18311,72,60.8,0.0,54.0,0.0
TKT-18312,72,53.87,0.0,28.0,0.0
TKT-18313,72,39.79,0.0,32.0,0.0
TKT-18314,8,0.36,0.0,25.0,270.0
TKT-18315,72,38.4,0.0,49.0,0.0
TKT-18316,24,,,,0.0
TKT-18317,72,63.15,0.0,94.0,0.0
TKT-18318,72,37.58,0.0,23.0,0.0
TKT-18319,72,88.75,1.0,54.0,0.0
TKT-18320,8,2.65,0.0,94.0,269.0
TKT-18321,8,6.93,0.0,38.0,270.0
TKT-18322,8,3.31,0.0,93.0,28.0
TKT-18323,72,23.68,0.0,46.0,0.0
TKT-18324,72,10.94,0.0,47.0,0.0
TKT-18325,24,,,,0.0
TKT-18326,8,,,,190.0
TKT-18327,8,,,,147.0
TKT-18328,8,1.01,0.0,82.0,100.0
TKT-18329,72,44.77,0.0,52.0,0.0
TKT-18330,72,58.94,0.0,43.0,0.0
TKT-18331,24,7.84,0.0,79.0,0.0
TKT-18332,24,3.74,0.0,35.0,0.0
TKT-18333,72,25.69,0.0,90.0,0.0
TKT-18334,72,55.72,0.0,95.0,0.0
TKT-18335,72,28.88,0.0,91.0,0.0
TKT-18336,8,42.51,1.0,55.0,109.0
TKT-18337,24,0.84,0.0,44.0,0.0
TKT-18338,72,77.82,1.0,15.0,0.0
TKT-18339,24,29.39,1.0,6.0,0.0
TKT-18340,8,5.76,0.0,94.0,185.0
TKT-18341,8,1.01,0.0,37.0,195.0
TKT-18342,72,62.1,0.0,31.0,0.0
TKT-18343,8,6.36,0.0,50.0,69.0
TKT-18344,72,,,,0.0
TKT-18345,72,22.61,0.0,81.0,0.0
TKT-18346,4,1.91,0.0,120.0,270.0
TKT-18347,72,60.17,0.0,105.0,0.0
TKT-18348,8,3.32,0.0,15.0,229.0
TKT-18349,72,32.1,0.0,113.0,0.0
TKT-18350,8,,,,102.0
TKT-18351,72,82.22,1.0,63.0,0.0
TKT-18352,72,93.69,1.0,78.0,0.0
TKT-18353,24,3.56,0.0,89.0,0.0
TKT-18354,4,,,,152.0
TKT-18355,4,1.53,0.0,9.0,184.0
TKT-18356,4,3.46,0.0,61.0,194.0
TKT-18357,72,46.72,0.0,53.0,0.0
TKT-18358,24,12.78,0.0,17.0,0.0
TKT-18359,72,51.33,0.0,65.0,0.0
TKT-18360,8,7.59,0.0,46.0,90.0
TKT-18361,24,9.59,0.0,15.0,0.0
TKT-18362,72,8.11,0.0,35.0,0.0
TKT-18363,72,21.72,0.0,47.0,0.0
TKT-18364,72,33.82,0.0,74.0,0.0
TKT-18365,24,3.5,0.0,58.0,0.0
TKT-18366,72,33.19,0.0,83.0,0.0
TKT-18367,24,20.14,0.0,83.0,0.0
TKT-18368,24,5.21,0.0,114.0,0.0
TKT-18369,72,48.91,0.0,30.0,0.0
TKT-18370,4,1.2,0.0,45.0,112.0
TKT-18371,8,,,,164.0
TKT-18372,72,114.62,1.0,22.0,0.0
TKT-18373,72,63.48,0.0,48.0,0.0
TKT-18374,24,11.39,0.0,32.0,0.0
TKT-18375,24,22.8,0.0,34.0,0.0
TKT-18376,8,4.26,0.0,25.0,207.0
TKT-18377,8,1.67,0.0,107.0,147.0
TKT-18378,4,3.6,0.0,66.0,241.0
TKT-18379,24,33.31,1.0,67.0,0.0
TKT-18380,8,2.72,0.0,105.0,24.0
TKT-18381,72,93.47,1.0,64.0,0.0
TKT-18382,72,93.76,1.0,24.0,0.0
TKT-18383,72,97.6,1.0,20.0,0.0
TKT-18384,72,24.69,0.0,12.0,0.0
TKT-18385,24,27.25,1.0,59.0,0.0
TKT-18386,72,52.19,0.0,75.0,0.0
TKT-18387,4,2.97,0.0,80.0,146.0
TKT-18388,72,,,,0.0
TKT-18389,72,34.88,0.0,44.0,0.0
TKT-18390,8,0.67,0.0,94.0,169.0
TKT-18391,72,35.21,0.0,76.0,0.0
TKT-18392,24,16.05,0.0,16.0,0.0
TKT-18393,8,5.6,0.0,10.0,91.0
TKT-18394,24,3.28,0.0,70.0,0.0
TKT-18395,72,57.39,0.0,94.0,0.0
TKT-18396,24,17.07,0.0,51.0,0.0
TKT-18397,72,44.37,0.0,117.0,0.0
TKT-18398,8,6.99,0.0,108.0,91.0
TKT-18399,24,66.91,1.0,52.0,0.0
TKT-18400,72,110.23,1.0,103.0,0.0
TKT-18401,72,117.5,1.0,38.0,0.0
TKT-18402,72,69.73,0.0,72.0,0.0
TKT-18403,72,41.91,0.0,85.0,0.0
TKT-18404,24,10.13,0.0,80.0,0.0
TKT-18405,24,12.64,0.0,30.0,0.0
TKT-18406,72,111.04,1.0,75.0,0.0
TKT-18407,24,2.23,0.0,91.0,0.0
TKT-18408,8,7.3,0.0,59.0,165.0
TKT-18409,24,22.98,0.0,10.0,0.0
TKT-18410,24,13.35,0.0,107.0,0.0
TKT-18411,72,46.65,0.0,35.0,0.0
TKT-18412,24,16.27,0.0,111.0,0.0
TKT-18413,8,2.17,0.0,45.0,112.0
TKT-18414,8,4.65,0.0,42.0,254.0
TKT-18415,24,12.85,0.0,45.0,0.0
TKT-18416,72,17.13,0.0,115.0,0.0
TKT-18417,8,41.41,1.0,39.0,255.0
TKT-18418,72,11.2,0.0,37.0,0.0
TKT-18419,72,73.27,1.0,40.0,0.0
TKT-18420,24,3.62,0.0,15.0,0.0
TKT-18421,24,20.27,0.0,64.0,0.0
TKT-18422,8,0.79,0.0,54.0,183.0
TKT-18423,4,,,,270.0
TKT-18424,4,1.4,0.0,83.0,98.0
TKT-18425,4,,,,58.0
TKT-18426,8,6.97,0.0,70.0,139.0
TKT-18427,8,41.7,1.0,98.0,119.0
TKT-18428,24,6.76,0.0,93.0,0.0
TKT-18429,4,3.79,0.0,28.0,104.0
TKT-18430,72,59.65,0.0,48.0,0.0
TKT-18431,72,87.15,1.0,19.0,0.0
TKT-18432,4,2.57,0.0,11.0,292.0
TKT-18433,4,0.12,0.0,56.0,30.0
TKT-18434,24,18.58,0.0,60.0,0.0
TKT-18435,24,1.28,0.0,45.0,0.0
TKT-18436,72,86.21,1.0,21.0,0.0
TKT-18437,72,110.95,1.0,70.0,0.0
TKT-18438,8,6.38,0.0,57.0,121.0
TKT-18439,24,0.72,0.0,86.0,0.0
TKT-18440,24,15.96,0.0,59.0,0.0
TKT-18441,8,4.88,0.0,48.0,13.0
TKT-18442,8,3.21,0.0,65.0,114.0
TKT-18443,8,6.98,0.0,119.0,267.0
TKT-18444,24,3.3,0.0,43.0,0.0
TKT-18445,24,22.65,0.0,113.0,0.0
TKT-18446,72,62.57,0.0,9.0,0.0
TKT-18447,72,113.22,1.0,107.0,0.0
TKT-18448,72,36.51,0.0,72.0,0.0
TKT-18449,4,1.87,0.0,40.0,124.0
TKT-18450,72,60.19,0.0,79.0,0.0
TKT-18451,8,5.29,0.0,13.0,138.0
TKT-18452,72,0.51,0.0,72.0,0.0
TKT-18453,72,57.21,0.0,18.0,0.0
TKT-18454,72,77.76,1.0,25.0,0.0
TKT-18455,24,3.86,0.0,80.0,0.0
TKT-18456,72,40.09,0.0,32.0,0.0
TKT-18457,24,5.5,0.0,118.0,0.0
TKT-18458,72,117.49,1.0,56.0,0.0
TKT-18459,24,18.22,0.0,35.0,0.0
TKT-18460,72,14.5,0.0,22.0,0.0
TKT-18461,24,0.41,0.0,96.0,0.0
TKT-18462,8,0.82,0.0,66.0,45.0
TKT-18463,72,102.09,1.0,106.0,0.0
TKT-18464,72,21.79,0.0,102.0,0.0
TKT-18465,8,1.48,0.0,31.0,13.0
TKT-18466,72,,,,0.0
TKT-18467,8,26.79,1.0,42.0,223.0
TKT-18468,24,5.67,0.0,31.0,0.0
TKT-18469,24,,,,0.0
TKT-18470,8,6.86,0.0,66.0,186.0
TKT-18471,8,7.3,0.0,93.0,45.0
TKT-18472,8,5.67,0.0,32.0,204.0
TKT-18473,24,,,,0.0
TKT-18474,72,38.78,0.0,102.0,0.0
TKT-18475,72,59.31,0.0,100.0,0.0
TKT-18476,72,23.55,0.0,33.0,0.0
TKT-18477,24,21.14,0.0,120.0,0.0
TKT-18478,72,31.4,0.0,96.0,0.0
TKT-18479,72,115.42,1.0,108.0,0.0
TKT-18480,72,30.07,0.0,37.0,0.0
TKT-18481,24,15.83,0.0,108.0,0.0
TKT-18482,24,11.83,0.0,49.0,0.0
TKT-18483,72,82.18,1.0,92.0,0.0
TKT-18484,8,1.1,0.0,119.0,138.0
TKT-18485,24,14.33,0.0,9.0,0.0
TKT-18486,24,34.46,1.0,38.0,0.0
TKT-18487,72,61.58,0.0,41.0,0.0
TKT-18488,72,16.27,0.0,85.0,0.0
TKT-18489,24,15.24,0.0,82.0,0.0
TKT-18490,24,21.25,0.0,15.0,0.0
TKT-18491,24,12.3,0.0,80.0,0.0
TKT-18492,24,4.22,0.0,23.0,0.0
TKT-18493,72,53.73,0.0,95.0,0.0
TKT-18494,24,6.98,0.0,23.0,0.0
TKT-18495,72,24.54,0.0,41.0,0.0
TKT-18496,24,1.98,0.0,113.0,0.0
TKT-18497,24,5.68,0.0,59.0,0.0
TKT-18498,72,54.5,0.0,91.0,0.0
TKT-18499,8,,,,242.0
TKT-18500,72,46.85,0.0,26.0,0.0
TKT-18501,72,,,,0.0
TKT-18502,4,0.82,0.0,86.0,275.0
TKT-18503,8,43.97,1.0,73.0,288.0
TKT-18504,72,56.72,0.0,72.0,0.0
TKT-18505,72,64.23,0.0,106.0,0.0
TKT-18506,24,16.58,0.0,114.0,0.0
TKT-18507,72,66.65,0.0,73.0,0.0
TKT-18508,8,18.08,1.0,70.0,193.0
TKT-18509,72,109.88,1.0,51.0,0.0
TKT-18510,72,64.0,0.0,69.0,0.0
TKT-18511,72,12.27,0.0,11.0,0.0
TKT-18512,8,5.99,0.0,119.0,261.0
TKT-18513,72,52.31,0.0,32.0,0.0
TKT-18514,24,8.33,0.0,11.0,0.0
TKT-18515,24,22.03,0.0,37.0,0.0
TKT-18516,8,4.02,0.0,115.0,231.0
TKT-18517,8,6.74,0.0,48.0,192.0
TKT-18518,72,35.69,0.0,77.0,0.0
TKT-18519,24,27.41,1.0,44.0,0.0
TKT-18520,24,6.9,0.0,106.0,0.0
TKT-18521,24,19.6,0.0,120.0,0.0
TKT-18522,4,,,,119.0
TKT-18523,72,92.51,1.0,8.0,0.0
TKT-18524,8,,,,193.0
TKT-18525,72,28.3,0.0,56.0,0.0
TKT-18526,72,54.06,0.0,23.0,0.0
TKT-18527,24,12.15,0.0,66.0,0.0
TKT-18528,72,19.31,0.0,86.0,0.0
TKT-18529,72,36.48,0.0,20.0,0.0
TKT-18530,24,45.01,1.0,107.0,0.0
TKT-18531,8,4.88,0.0,17.0,222.0
TKT-18532,72,70.7,0.0,43.0,0.0
TKT-18533,8,7.67,0.0,80.0,127.0
TKT-18534,8,4.9,0.0,40.0,141.0
TKT-18535,8,1.06,0.0,65.0,75.0
TKT-18536,4,1.39,0.0,85.0,122.0
TKT-18537,8,1.06,0.0,79.0,94.0
TKT-18538,72,45.12,0.0,112.0,0.0
TKT-18539,72,12.55,0.0,89.0,0.0
TKT-18540,24,1.6,0.0,29.0,0.0
TKT-18541,24,1.02,0.0,52.0,0.0
TKT-18542,72,36.33,0.0,23.0,0.0
TKT-18543,72,5.59,0.0,109.0,0.0
TKT-18544,72,10.26,0.0,27.0,0.0
TKT-18545,24,1.13,0.0,23.0,0.0
TKT-18546,72,101.93,1.0,96.0,0.0
TKT-18547,72,20.48,0.0,76.0,0.0
TKT-18548,72,10.85,0.0,24.0,0.0
TKT-18549,72,66.48,0.0,64.0,0.0
TKT-18550,72,29.15,0.0,23.0,0.0
TKT-18551,72,11.7,0.0,92.0,0.0
TKT-18552,72,,,,0.0
TKT-18553,24,5.72,0.0,59.0,0.0
TKT-18554,72,,,,0.0
TKT-18555,72,118.88,1.0,30.0,0.0
TKT-18556,72,13.92,0.0,24.0,0.0
TKT-18557,24,1.79,0.0,37.0,0.0
TKT-18558,72,67.26,0.0,19.0,0.0
TKT-18559,8,41.65,1.0,8.0,256.0
TKT-18560,72,83.46,1.0,82.0,0.0
TKT-18561,8,,,,105.0
TKT-18562,8,1.49,0.0,82.0,154.0
TKT-18563,72,62.21,0.0,70.0,0.0
TKT-18564,8,4.44,0.0,87.0,73.0
TKT-18565,8,,,,71.0
TKT-18566,8,1.28,0.0,78.0,199.0
TKT-18567,4,2.08,0.0,66.0,39.0
TKT-18568,24,19.81,0.0,85.0,0.0
TKT-18569,8,46.77,1.0,49.0,41.0
TKT-18570,72,30.56,0.0,82.0,0.0
TKT-18571,72,40.25,0.0,88.0,0.0
TKT-18572,72,16.67,0.0,60.0,0.0
TKT-18573,72,6.36,0.0,73.0,0.0
TKT-18574,24,3.18,0.0,29.0,0.0
TKT-18575,24,16.26,0.0,97.0,0.0
TKT-18576,8,4.27,0.0,108.0,187.0
TKT-18577,72,83.98,1.0,5.0,0.0
TKT-18578,4,1.88,0.0,59.0,275.0
TKT-18579,72,1.38,0.0,40.0,0.0
TKT-18580,8,6.09,0.0,47.0,240.0
TKT-18581,24,,,,0.0
TKT-18582,72,,,,0.0
TKT-18583,72,46.7,0.0,22.0,0.0
TKT-18584,8,29.95,1.0,68.0,290.0
TKT-18585,72,55.41,0.0,18.0,0.0
TKT-18586,24,62.64,1.0,28.0,0.0
TKT-18587,24,19.92,0.0,19.0,0.0
TKT-18588,24,15.88,0.0,54.0,0.0
TKT-18589,72,69.96,0.0,115.0,0.0
TKT-18590,72,69.24,0.0,70.0,0.0
TKT-18591,72,56.99,0.0,11.0,0.0
TKT-18592,24,63.14,1.0,74.0,0.0
TKT-18593,72,67.52,0.0,87.0,0.0
TKT-18594,72,2.94,0.0,71.0,0.0
TKT-18595,72,35.83,0.0,28.0,0.0
TKT-18596,24,62.76,1.0,51.0,0.0
TKT-18597,24,15.08,0.0,94.0,0.0
TKT-18598,4,2.25,0.0,48.0,151.0
TKT-18599,4,0.12,0.0,108.0,288.0
TKT-18600,72,45.56,0.0,44.0,0.0
TKT-18601,72,18.28,0.0,68.0,0.0
TKT-18602,8,4.87,0.0,13.0,286.0
TKT-18603,72,63.15,0.0,36.0,0.0
TKT-18604,72,40.46,0.0,66.0,0.0
TKT-18605,24,11.36,0.0,96.0,0.0
TKT-18606,8,1.4,0.0,11.0,17.0
TKT-18607,24,6.78,0.0,7.0,0.0
TKT-18608,72,44.19,0.0,34.0,0.0
TKT-18609,24,33.2,1.0,97.0,0.0
TKT-18610,72,2.67,0.0,73.0,0.0
TKT-18611,72,1.14,0.0,102.0,0.0
TKT-18612,72,70.3,0.0,65.0,0.0
TKT-18613,72,,,,0.0
TKT-18614,8,6.35,0.0,74.0,23.0
TKT-18615,24,7.36,0.0,100.0,0.0
TKT-18616,72,100.65,1.0,10.0,0.0
TKT-18617,8,4.01,0.0,108.0,262.0
TKT-18618,4,3.5,0.0,87.0,134.0
TKT-18619,4,,,,55.0
TKT-18620,8,7.14,0.0,16.0,40.0
TKT-18621,8,3.5,0.0,106.0,79.0
TKT-18622,72,59.59,0.0,99.0,0.0
TKT-18623,72,100.63,1.0,52.0,0.0
TKT-18624,24,10.72,0.0,38.0,0.0
TKT-18625,24,14.38,0.0,12.0,0.0
TKT-18626,8,4.14,0.0,30.0,227.0
TKT-18627,72,31.59,0.0,7.0,0.0
TKT-18628,24,9.3,0.0,75.0,0.0
TKT-18629,72,70.15,0.0,44.0,0.0
TKT-18630,4,2.37,0.0,5.0,50.0
TKT-18631,8,21.98,1.0,71.0,102.0
TKT-18632,4,1.81,0.0,15.0,89.0
TKT-18633,24,10.8,0.0,115.0,0.0
TKT-18634,72,66.26,0.0,26.0,0.0
TKT-18635,24,,,,0.0
TKT-18636,8,32.39,1.0,20.0,207.0
TKT-18637,72,22.88,0.0,96.0,0.0
TKT-18638,72,16.54,0.0,54.0,0.0
TKT-18639,24,2.17,0.0,23.0,0.0
TKT-18640,72,,,,0.0
TKT-18641,72,6.11,0.0,98.0,0.0
TKT-18642,72,33.47,0.0,14.0,0.0
TKT-18643,72,27.48,0.0,79.0,0.0
TKT-18644,24,14.53,0.0,58.0,0.0
TKT-18645,72,44.19,0.0,46.0,0.0
TKT-18646,8,4.94,0.0,69.0,118.0
TKT-18647,8,5.56,0.0,45.0,168.0
TKT-18648,24,17.07,0.0,88.0,0.0
TKT-18649,24,8.68,0.0,36.0,0.0
TKT-18650,8,55.03,1.0,109.0,46.0
TKT-18651,72,5.17,0.0,53.0,0.0
TKT-18652,72,,,,0.0
TKT-18653,4,1.35,0.0,25.0,112.0
TKT-18654,72,10.6,0.0,65.0,0.0
TKT-18655,72,3.11,0.0,113.0,0.0
TKT-18656,72,32.69,0.0,96.0,0.0
TKT-18657,72,45.69,0.0,91.0,0.0
TKT-18658,24,15.39,0.0,38.0,0.0
TKT-18659,72,42.2,0.0,33.0,0.0
TKT-18660,8,6.03,0.0,37.0,166.0
TKT-18661,72,46.04,0.0,14.0,0.0
TKT-18662,72,,,,0.0
TKT-18663,24,61.9,1.0,45.0,0.0
TKT-18664,72,,,,0.0
TKT-18665,72,48.33,0.0,89.0,0.0
TKT-18666,72,59.02,0.0,19.0,0.0
TKT-18667,72,46.49,0.0,112.0,0.0
TKT-18668,8,23.11,1.0,98.0,256.0
TKT-18669,4,,,,170.0
TKT-18670,72,12.34,0.0,40.0,0.0
TKT-18671,72,5.1,0.0,75.0,0.0
TKT-18672,72,69.38,0.0,75.0,0.0
TKT-18673,72,16.75,0.0,80.0,0.0
TKT-18674,8,44.96,1.0,36.0,111.0
TKT-18675,24,6.02,0.0,46.0,0.0
TKT-18676,72,78.67,1.0,87.0,0.0
TKT-18677,72,60.92,0.0,18.0,0.0
TKT-18678,24,40.84,1.0,50.0,0.0
TKT-18679,8,53.79,1.0,117.0,256.0
TKT-18680,72,36.68,0.0,112.0,0.0
TKT-18681,4,2.81,0.0,65.0,123.0
TKT-18682,4,0.39,0.0,98.0,130.0
TKT-18683,72,,,,0.0
TKT-18684,72,30.23,0.0,117.0,0.0
TKT-18685,24,14.67,0.0,44.0,0.0
TKT-18686,8,,,,37.0
TKT-18687,72,71.02,0.0,7.0,0.0
TKT-18688,24,0.32,0.0,52.0,0.0
TKT-18689,8,1.21,0.0,24.0,12.0
TKT-18690,8,2.04,0.0,96.0,85.0
TKT-18691,8,3.39,0.0,58.0,115.0
TKT-18692,72,12.87,0.0,107.0,0.0
TKT-18693,24,11.46,0.0,35.0,0.0
TKT-18694,24,11.87,0.0,12.0,0.0
TKT-18695,72,18.62,0.0,24.0,0.0
TKT-18696,8,7.48,0.0,107.0,65.0
TKT-18697,4,3.46,0.0,50.0,286.0
TKT-18698,8,52.11,1.0,114.0,192.0
TKT-18699,24,2.18,0.0,39.0,0.0
TKT-18700,8,4.92,0.0,9.0,75.0
TKT-18701,24,9.56,0.0,76.0,0.0
TKT-18702,8,2.59,0.0,113.0,95.0
TKT-18703,8,3.97,0.0,37.0,82.0
